SURVYEAR	LFSSTAT	PROV	SEX	TENURE	UNION	HRLYEARN	HOURS	EDUC	AGE	ANNUAL_WAGE
2006	Employed,	ON	Male	38	No	43.27	40	Ba or More	45-59	90001.6
2006	Employed,	ON	Female	211	No	20.5	37.5	Some PS	45-59	39975
2006	Unemployed	ON	Male	NA	NA	NA	NA	Some PS	15-29	NA
2006	Employed,	ON	Male	31	No	17.95	45	Ba or More	30-44	42003
2006	Employed,	ON	Female	2	NA	NA	50	Ba or More	15-29	NA
2006	Employed,	ON	Female	75	NA	NA	80	Ba or More	45-59	NA
2006	Employed,	ON	Female	32	Yes	16.53	27	Some PS	15-29	23208.12
2006	Employed,	BC	Female	208	Yes	33.46	37.5	Some PS	45-59	65247
2006	Employed,	AB	Female	82	No	13.85	40	Ba or More	15-29	28808
2006	Employed,	BC	Male	240	NA	NA	40	HS Grad	60+	NA
2006	Employed,	BC	Female	240	Yes	49.71	29.3	Ba or More	45-59	75738.156
2006	Employed,	BC	Female	67	NA	NA	20	Some PS	45-59	NA
2006	Employed,	QC	Female	34	No	10	12	Some PS	15-29	6240
2006	Employed,	BC	Female	20	No	12	40	Some PS	30-44	24960
2006	Employed,	ON	Female	15	No	7	15	Some PS	15-29	5460
2006	Employed,	QC	Male	39	NA	NA	55	Some PS	30-44	NA
2006	Employed,	ON	Female	114	Yes	8.33	25	HS Grad	30-44	10829
2006	Employed,	ON	Male	240	Yes	28.85	40	Some PS	45-59	60008
2006	Employed,	ON	Male	73	No	26.67	37.5	Some PS	30-44	52006.5
2006	Employed,	AB	Male	20	No	25.13	40	Ba or More	45-59	52270.4
2006	Employed,	BC	Male	5	No	30.29	40	Ba or More	15-29	63003.2
2006	Employed,	AB	Male	62	No	19.78	35	Ba or More	15-29	35999.6
2006	Employed,	ON	Male	123	No	40	37.5	Ba or More	45-59	78000
2006	Employed,	ON	Female	72	Yes	15	40	HS Grad	30-44	31200
2006	Employed,	QC	Female	240	Yes	24.53	33.5	HS Grad	30-44	42731.26
2006	Employed,	QC	Female	143	No	19.26	37.5	Some PS	30-44	37557
2006	Employed,	ON	Male	240	Yes	6.17	24	Ba or More	45-59	7700.16
2006	Employed,	QC	Male	69	No	23.5	35	Some PS	30-44	42770
2006	Employed,	AB	Female	240	NA	NA	10	HS Grad	60+	NA
2006	Employed,	ON	Female	3	No	8	38	HS Grad	45-59	15808
2006	Employed,	BC	Male	72	No	25	40	Ba or More	30-44	52000
2006	Employed,	ON	Female	27	Yes	23.5	42	Some PS	30-44	51324
2006	Employed,	ON	Female	127	No	15	40	Ba or More	30-44	31200
2006	Employed,	QC	Male	6	Yes	9.2	40	Some PS	15-29	19136
2006	Employed,	ON	Male	51	No	20	44	Ba or More	45-59	45760
2006	Employed,	ON	Male	25	No	8	17	Some PS	15-29	7072
2006	Employed,	AB	Male	240	NA	NA	40	HS Grad	45-59	NA
2006	Employed,	ON	Male	94	No	16	40	HS Grad	15-29	33280
2006	Employed,	ON	Male	10	No	33.65	40	Ba or More	60+	69992
2006	Employed,	BC	Female	159	NA	NA	10	HS Grad	45-59	NA
2006	Unemployed	ON	Male	NA	NA	NA	NA	HS Grad	15-29	NA
2006	Employed,	AB	Female	223	No	8.13	18	HS Dropout	45-59	7609.68
2006	Employed,	ON	Male	3	No	9	24	HS Grad	15-29	11232
2006	Employed,	ON	Male	14	No	11.38	40	HS Grad	45-59	23670.4
2006	Unemployed	ON	Female	NA	NA	NA	NA	HS Grad	15-29	NA
2006	Employed,	BC	Male	61	No	15.95	40	Some PS	30-44	33176
2006	Employed,	AB	Female	240	Yes	30	40	HS Grad	45-59	62400
2006	Employed,	AB	Male	1	No	7	10	HS Dropout	15-29	3640
2006	Employed,	ON	Male	240	Yes	32.1	44	HS Dropout	45-59	73444.8
2006	Employed,	AB	Female	23	Yes	22.05	37.5	Some PS	15-29	42997.5
2006	Employed,	ON	Male	37	No	17	42.5	Some PS	15-29	37570
2006	Employed,	ON	Male	204	Yes	19	40	HS Grad	45-59	39520
2006	Employed,	QC	Male	62	No	12.85	40	Some PS	30-44	26728
2006	Employed,	AB	Female	10	No	9.5	20	Ba or More	15-29	9880
2006	Employed,	QC	Female	103	Yes	18.8	45	Ba or More	30-44	43992
2006	Employed,	ON	Female	98	No	27.85	37.5	Some PS	30-44	54307.5
2006	Employed,	ON	Female	84	No	30.29	40	Some PS	30-44	63003.2
2006	Employed,	AB	Male	4	No	45	70	HS Dropout	30-44	163800
2006	Unemployed	QC	Female	NA	NA	NA	NA	HS Dropout	30-44	NA
2006	Employed,	QC	Female	93	NA	NA	40	Some PS	45-59	NA
2006	Employed,	ON	Female	240	No	15.75	40	Some PS	45-59	32760
2006	Employed,	AB	Female	8	NA	NA	40	Ba or More	15-29	NA
2006	Employed,	ON	Male	6	No	12.5	40	Some PS	30-44	26000
2006	Employed,	ON	Male	1	Yes	7.25	36	Some PS	15-29	13572
2006	Employed,	AB	Female	25	No	9.81	40	Some PS	15-29	20404.8
2006	Employed,	BC	Female	51	No	23.08	40	Ba or More	45-59	48006.4
2006	Employed,	AB	Male	1	No	21.2	39	Ba or More	15-29	42993.6
2006	Employed,	AB	Male	75	NA	NA	50	Some PS	45-59	NA
2006	Employed,	BC	Female	44	Yes	16.32	40	Some PS	45-59	33945.6
2006	Employed,	BC	Male	23	NA	NA	20	Ba or More	45-59	NA
2006	Employed,	ON	Female	47	No	9	6	Ba or More	15-29	2808
2006	Employed,	ON	Female	240	No	37.15	44	Some PS	45-59	84999.2
2006	Employed,	ON	Female	18	No	33	4	Some PS	15-29	6864
2006	Employed,	QC	Male	110	Yes	15	40	Some PS	30-44	31200
2006	Employed,	ON	Female	186	Yes	28	35	Some PS	45-59	50960
2006	Employed,	QC	Male	57	NA	NA	45	HS Grad	15-29	NA
2006	Employed,	QC	Female	194	No	13.5	34	HS Dropout	30-44	23868
2006	Employed,	BC	Female	14	No	8.95	40	Ba or More	30-44	18616
2006	Employed,	QC	Female	42	No	18.02	35	Some PS	15-29	32796.4
2006	Employed,	AB	Female	3	No	9	40	Some PS	30-44	18720
2006	Employed,	ON	Female	11	Yes	19.71	37.5	Ba or More	30-44	38434.5
2006	Employed,	QC	Female	240	No	17.3	37.5	Some PS	45-59	33735
2006	Employed,	AB	Male	240	No	40	50	Some PS	30-44	104000
2006	Employed,	QC	Male	33	No	19.23	40	HS Grad	30-44	39998.4
2006	Employed,	BC	Male	240	No	5.34	54	Ba or More	60+	14994.72
2006	Employed,	ON	Female	13	Yes	33	35	Ba or More	30-44	60060
2006	Employed,	ON	Male	6	No	34.62	40	Some PS	15-29	72009.6
2006	Employed,	ON	Female	83	No	18	50	Ba or More	30-44	46800
2006	Employed,	BC	Female	58	No	9.52	30	HS Grad	30-44	14851.2
2006	Employed,	BC	Female	223	No	32.8	15	Some PS	45-59	25584
2006	Employed,	QC	Male	191	Yes	21	40	Some PS	45-59	43680
2006	Employed,	QC	Male	240	Yes	27	33.5	Some PS	30-44	47034
2006	Employed,	ON	Male	240	No	15.47	40	Some PS	30-44	32177.6
2006	Employed,	ON	Female	22	NA	NA	15	Some PS	30-44	NA
2006	Employed,	AB	Female	78	No	18.75	37.5	Some PS	30-44	36562.5
2006	Employed,	ON	Female	19	No	8.75	27.5	HS Grad	15-29	12512.5
2006	Employed,	ON	Male	21	NA	NA	40	HS Grad	30-44	NA
2006	Employed,	QC	Female	240	Yes	13	37.5	Some PS	45-59	25350
2006	Employed,	ON	Male	31	No	29.57	40	Some PS	30-44	61505.6
2006	Employed,	BC	Male	51	NA	NA	40	Some PS	30-44	NA
2006	Employed,	AB	Female	3	No	14.23	40	HS Grad	15-29	29598.4
2006	Employed,	ON	Female	189	No	9.45	35	HS Grad	45-59	17199
2006	Employed,	BC	Male	3	No	11	40	HS Grad	45-59	22880
2006	Employed,	ON	Female	164	No	18.41	40	HS Grad	30-44	38292.8
2006	Employed,	QC	Male	92	NA	NA	40	Ba or More	60+	NA
2006	Employed,	BC	Male	216	No	26	40	Some PS	30-44	54080
2006	Employed,	AB	Female	9	No	9	30	HS Dropout	15-29	14040
2006	Employed,	ON	Male	240	NA	NA	20	HS Dropout	60+	NA
2006	Employed,	ON	Female	139	No	17.75	28	HS Grad	60+	25844
2006	Employed,	QC	Male	235	Yes	23	35	Ba or More	45-59	41860
2006	Employed,	QC	Male	87	No	24.6	37.5	Some PS	15-29	47970
2006	Employed,	QC	Male	25	No	24.04	40	Some PS	45-59	50003.2
2006	Employed,	BC	Male	38	Yes	24	40	HS Grad	15-29	49920
2006	Employed,	QC	Female	44	NA	NA	10	HS Grad	30-44	NA
2006	Employed,	QC	Male	166	No	30.77	40	HS Grad	30-44	64001.6
2006	Employed,	ON	Female	11	No	8.05	20	HS Grad	15-29	8372
2006	Employed,	ON	Female	2	No	8	60	Some PS	30-44	24960
2006	Employed,	ON	Male	36	NA	NA	35	Some PS	60+	NA
2006	Employed,	AB	Female	178	NA	NA	20	Some PS	30-44	NA
2006	Employed,	BC	Female	24	No	30	30	Some PS	30-44	46800
2006	Employed,	ON	Female	78	No	9	15	HS Grad	15-29	7020
2006	Employed,	ON	Male	240	Yes	25	40	HS Dropout	45-59	52000
2006	Employed,	ON	Female	58	No	8.79	6.5	Some PS	15-29	2971.02
2006	Employed,	QC	Male	63	Yes	27.54	37.5	Some PS	30-44	53703
2006	Employed,	ON	Male	1	No	9	12	HS Dropout	15-29	5616
2006	Employed,	AB	Female	39	No	11.63	15	Ba or More	45-59	9071.4
2006	Employed,	ON	Female	104	Yes	15.87	40	HS Dropout	30-44	33009.6
2006	Unemployed	ON	Female	NA	NA	NA	NA	HS Dropout	15-29	NA
2006	Employed,	ON	Female	67	No	9.5	44	HS Grad	45-59	21736
2006	Employed,	ON	Male	223	Yes	22	40	HS Dropout	45-59	45760
2006	Employed,	AB	Female	27	Yes	29.4	37.5	Ba or More	15-29	57330
2006	Employed,	QC	Male	104	Yes	27	37.5	Some PS	30-44	52650
2006	Employed,	ON	Male	187	No	38.46	40	Some PS	30-44	79996.8
2006	Employed,	BC	Female	45	No	20.8	35.5	Some PS	15-29	38396.8
2006	Employed,	ON	Female	39	No	19.23	40	Some PS	30-44	39998.4
2006	Employed,	AB	Female	186	NA	NA	22.5	Some PS	30-44	NA
2006	Employed,	QC	Male	68	No	18.75	40	Ba or More	15-29	39000
2006	Employed,	QC	Male	192	No	21.63	40	Some PS	30-44	44990.4
2006	Employed,	QC	Male	6	NA	NA	25	Some PS	45-59	NA
2006	Employed,	AB	Male	6	No	15	40	HS Grad	30-44	31200
2006	Employed,	QC	Female	136	No	18.97	37.5	HS Grad	60+	36991.5
2006	Employed,	BC	Female	218	Yes	33	30	HS Dropout	45-59	51480
2006	Unemployed	BC	Female	NA	NA	NA	NA	Ba or More	30-44	NA
2006	Employed,	ON	Female	60	No	39	70	Ba or More	45-59	141960
2006	Employed,	BC	Female	90	NA	NA	60	Some PS	30-44	NA
2006	Employed,	BC	Male	240	No	27.69	50	HS Grad	60+	71994
2006	Employed,	BC	Male	240	NA	NA	20	Ba or More	60+	NA
2006	Employed,	QC	Male	217	Yes	22	40	Some PS	45-59	45760
2006	Employed,	ON	Female	240	NA	NA	35	HS Dropout	60+	NA
2006	Employed,	AB	Female	123	Yes	42	20	Some PS	15-29	43680
2006	Employed,	QC	Male	87	No	8.9	15	Some PS	15-29	6942
2006	Employed,	QC	Female	49	No	16	35	Ba or More	15-29	29120
2006	Employed,	ON	Female	16	No	7.45	11.8	HS Dropout	15-29	4571.32
2006	Employed,	QC	Female	240	Yes	33.2	32	Some PS	45-59	55244.8
2006	Employed,	BC	Female	96	NA	NA	16	Ba or More	60+	NA
2006	Employed,	QC	Female	17	No	9.5	20	Some PS	15-29	9880
2006	Employed,	ON	Male	19	No	11	12	HS Grad	15-29	6864
2006	Employed,	BC	Male	19	No	20	30	Some PS	45-59	31200
2006	Employed,	BC	Female	99	No	13	32	Some PS	30-44	21632
2006	Employed,	QC	Female	29	NA	NA	50	Some PS	15-29	NA
2006	Unemployed	AB	Male	NA	NA	NA	NA	HS Dropout	15-29	NA
2006	Employed,	ON	Male	240	Yes	30	40	Some PS	30-44	62400
2006	Employed,	BC	Male	17	No	16	50	HS Dropout	15-29	41600
2006	Employed,	QC	Female	205	Yes	24.52	35	HS Grad	30-44	44626.4
2006	Employed,	ON	Male	155	No	18.18	44	HS Dropout	60+	41595.84
2006	Employed,	ON	Female	240	Yes	17	31.5	Some PS	60+	27846
2006	Employed,	BC	Male	10	No	12	40	Ba or More	30-44	24960
2006	Employed,	AB	Male	240	NA	NA	60	HS Grad	45-59	NA
2006	Employed,	QC	Female	27	No	22.5	40	Ba or More	15-29	46800
2006	Employed,	ON	Female	30	No	17	40	HS Grad	30-44	35360
2006	Unemployed	BC	Female	NA	NA	NA	NA	HS Grad	30-44	NA
2006	Employed,	AB	Male	5	No	20.98	55	HS Dropout	15-29	60002.8
2006	Employed,	QC	Male	20	Yes	11.75	40	HS Dropout	45-59	24440
2006	Unemployed	ON	Male	NA	NA	NA	NA	HS Grad	15-29	NA
2006	Unemployed	BC	Female	NA	NA	NA	NA	Some PS	45-59	NA
2006	Employed,	ON	Female	23	No	11.6	38	Some PS	45-59	22921.6
2006	Employed,	ON	Female	106	No	28	40	Some PS	45-59	58240
2006	Employed,	ON	Female	222	Yes	17.6	40	Some PS	45-59	36608
2006	Employed,	QC	Male	170	NA	NA	80	Some PS	45-59	NA
2006	Employed,	QC	Female	20	No	8.5	15	Some PS	15-29	6630
2006	Employed,	BC	Female	132	No	28.85	5	Ba or More	30-44	7501
2006	Employed,	ON	Female	128	No	9.35	28	HS Dropout	60+	13613.6
2006	Employed,	AB	Male	168	Yes	28	40	Some PS	45-59	58240
2006	Employed,	QC	Male	10	Yes	20	40	Some PS	30-44	41600
2006	Employed,	AB	Female	63	No	19.25	40	HS Grad	30-44	40040
2006	Employed,	QC	Female	138	Yes	30	35	Ba or More	45-59	54600
2006	Unemployed	ON	Male	NA	NA	NA	NA	HS Dropout	15-29	NA
2006	Employed,	BC	Male	4	No	25.64	45	Ba or More	30-44	59997.6
2006	Employed,	AB	Female	92	No	20.1	37.5	Some PS	15-29	39195
2006	Employed,	ON	Female	60	No	40.38	40	Some PS	30-44	83990.4
2006	Employed,	QC	Female	105	Yes	13.78	18	HS Grad	45-59	12898.08
2006	Employed,	BC	Male	2	No	20	2.5	HS Dropout	45-59	2600
2006	Employed,	ON	Male	16	No	10	40	Some PS	15-29	20800
2006	Employed,	QC	Female	31	Yes	21.54	37.5	HS Grad	15-29	42003
2006	Employed,	AB	Male	14	Yes	10	35	HS Grad	15-29	18200
2006	Employed,	ON	Female	238	NA	NA	17	Some PS	45-59	NA
2006	Employed,	ON	Male	133	NA	NA	60	Some PS	45-59	NA
2006	Unemployed	ON	Female	NA	NA	NA	NA	HS Grad	30-44	NA
2006	Employed,	QC	Male	110	No	16.67	35	Some PS	30-44	30339.4
2006	Employed,	ON	Female	65	NA	NA	15	Some PS	30-44	NA
2006	Employed,	QC	Male	23	No	33.17	40	HS Grad	45-59	68993.6
2006	Employed,	ON	Female	111	NA	NA	10	Some PS	60+	NA
2006	Employed,	QC	Male	186	No	24.73	35	Ba or More	45-59	45008.6
2006	Employed,	ON	Female	27	No	7.85	12	Some PS	15-29	4898.4
2006	Employed,	AB	Male	8	No	17.17	99	Some PS	15-29	88391.16
2006	Unemployed	QC	Female	NA	NA	NA	NA	HS Grad	45-59	NA
2006	Employed,	AB	Female	127	No	25.18	25	Some PS	60+	32734
2006	Employed,	QC	Male	23	NA	NA	40	Some PS	15-29	NA
2006	Employed,	BC	Male	62	NA	NA	60	Ba or More	45-59	NA
2006	Employed,	AB	Male	25	No	15.5	40	Ba or More	30-44	32240
2006	Employed,	ON	Female	25	No	18.32	42	Ba or More	15-29	40010.88
2006	Employed,	ON	Male	156	Yes	23	35	HS Dropout	45-59	41860
2006	Employed,	ON	Female	90	No	8.95	29	HS Grad	45-59	13496.6
2006	Employed,	ON	Female	101	No	13.5	35	Some PS	45-59	24570
2006	Employed,	AB	Female	10	No	12	40	HS Grad	15-29	24960
2006	Unemployed	ON	Male	NA	NA	NA	NA	HS Dropout	45-59	NA
2006	Employed,	BC	Male	12	Yes	6.5	16	HS Dropout	15-29	5408
2006	Employed,	BC	Female	19	No	11	37.5	HS Grad	15-29	21450
2006	Employed,	ON	Female	240	No	13	37.5	HS Grad	45-59	25350
2006	Unemployed	ON	Female	NA	NA	NA	NA	Some PS	45-59	NA
2006	Employed,	QC	Male	53	Yes	13	32	Some PS	30-44	21632
2006	Employed,	ON	Female	97	Yes	38	40	Some PS	45-59	79040
2006	Employed,	BC	Female	63	Yes	19	30	Some PS	30-44	29640
2006	Employed,	ON	Male	88	No	30.05	48	Some PS	45-59	75004.8
2006	Employed,	ON	Male	204	NA	NA	40	HS Grad	60+	NA
2006	Employed,	ON	Male	226	No	10.8	39	Some PS	30-44	21902.4
2006	Employed,	QC	Female	42	Yes	11.85	35	Some PS	45-59	21567
2006	Employed,	AB	Female	119	Yes	16.42	36.3	HS Grad	15-29	30994.392
2006	Employed,	ON	Male	85	No	28	40	HS Grad	45-59	58240
2006	Employed,	ON	Male	41	NA	NA	40	Ba or More	45-59	NA
2006	Employed,	ON	Female	183	No	13	40	HS Dropout	45-59	27040
2006	Employed,	ON	Male	240	NA	NA	18	Ba or More	60+	NA
2006	Employed,	BC	Female	143	NA	NA	30	Ba or More	30-44	NA
2006	Employed,	QC	Female	93	NA	NA	40	Ba or More	30-44	NA
2006	Employed,	ON	Male	107	NA	NA	50	HS Grad	45-59	NA
2006	Employed,	QC	Male	32	NA	NA	40	Ba or More	45-59	NA
2006	Employed,	AB	Male	9	No	84.13	40	Some PS	45-59	174990.4
2006	Employed,	AB	Male	1	No	7.5	8	HS Dropout	15-29	3120
2006	Employed,	QC	Male	240	NA	NA	50	HS Grad	45-59	NA
2006	Employed,	ON	Male	7	No	7	16	HS Dropout	15-29	5824
2006	Employed,	ON	Female	5	No	10	35	Some PS	30-44	18200
2006	Employed,	ON	Female	220	Yes	16.7	40	Some PS	30-44	34736
2006	Employed,	BC	Female	62	No	11.75	38	Some PS	45-59	23218
2006	Employed,	QC	Male	55	No	15.33	15	Some PS	60+	11957.4
2006	Employed,	QC	Female	178	Yes	16.08	36.3	Some PS	45-59	30352.608
2006	Employed,	BC	Male	35	No	14.3	40	Ba or More	30-44	29744
2006	Employed,	AB	Female	3	No	14	28	Some PS	30-44	20384
2006	Employed,	QC	Male	34	NA	NA	30	Some PS	45-59	NA
2006	Employed,	ON	Female	127	Yes	34.13	40	Ba or More	30-44	70990.4
2006	Employed,	ON	Male	71	NA	NA	60	Ba or More	30-44	NA
2006	Employed,	ON	Male	49	Yes	12.5	30	HS Grad	45-59	19500
2006	Employed,	AB	Female	98	NA	NA	75	HS Grad	60+	NA
2006	Employed,	ON	Female	176	Yes	26.42	40	Some PS	45-59	54953.6
2006	Employed,	ON	Male	93	NA	NA	65	Ba or More	60+	NA
2006	Employed,	BC	Male	3	Yes	27.97	44	Some PS	30-44	63995.36
2006	Employed,	QC	Male	1	No	26	40	HS Dropout	15-29	54080
2006	Employed,	ON	Male	86	No	9	12	Some PS	15-29	5616
2006	Employed,	AB	Female	240	Yes	31.25	40	Ba or More	45-59	65000
2006	Employed,	QC	Male	240	Yes	34.62	40	Ba or More	45-59	72009.6
2006	Employed,	ON	Male	9	No	41.96	55	Ba or More	30-44	120005.6
2006	Employed,	BC	Male	57	No	25	40	Some PS	15-29	52000
2006	Employed,	QC	Female	33	No	18	8	Some PS	15-29	7488
2006	Employed,	BC	Female	14	No	14	37.5	HS Dropout	30-44	27300
2006	Employed,	BC	Male	74	Yes	20	60	HS Dropout	45-59	62400
2006	Employed,	QC	Female	19	No	9.1	39	Some PS	45-59	18454.8
2006	Employed,	AB	Female	15	No	7	16	HS Grad	15-29	5824
2006	Employed,	ON	Male	169	Yes	18	40	Some PS	30-44	37440
2006	Employed,	BC	Male	46	No	17	40	HS Dropout	45-59	35360
2006	Unemployed	QC	Female	NA	NA	NA	NA	HS Grad	15-29	NA
2006	Employed,	QC	Male	240	Yes	25	40	HS Grad	45-59	52000
2006	Employed,	QC	Female	2	Yes	15.5	35	Some PS	60+	28210
2006	Employed,	ON	Male	79	No	13.54	21	Ba or More	45-59	14785.68
2006	Employed,	AB	Female	10	No	17.12	30	Some PS	45-59	26707.2
2006	Employed,	AB	Male	240	NA	NA	44	Some PS	60+	NA
2006	Employed,	ON	Male	3	No	12	40	HS Grad	30-44	24960
2006	Employed,	ON	Male	43	Yes	19.78	14	Ba or More	45-59	14399.84
2006	Employed,	AB	Female	235	Yes	28.04	50	Ba or More	30-44	72904
2006	Employed,	QC	Male	149	No	12.02	35	HS Grad	45-59	21876.4
2006	Employed,	QC	Male	14	Yes	12	40	Some PS	30-44	24960
2006	Employed,	AB	Female	240	NA	NA	25	HS Grad	60+	NA
2006	Employed,	ON	Male	240	NA	NA	58	Ba or More	60+	NA
2006	Employed,	QC	Male	31	No	11	40	Some PS	30-44	22880
2006	Employed,	ON	Male	36	Yes	7.6	13	HS Dropout	15-29	5137.6
2006	Unemployed	BC	Male	NA	NA	NA	NA	Some PS	45-59	NA
2006	Employed,	QC	Male	51	Yes	8	36	HS Grad	15-29	14976
2006	Employed,	QC	Male	68	Yes	16.83	40	Ba or More	30-44	35006.4
2006	Employed,	BC	Female	187	No	21.15	37.5	Some PS	30-44	41242.5
2006	Employed,	ON	Male	240	Yes	20.6	40	HS Dropout	45-59	42848
2006	Employed,	QC	Male	240	NA	NA	60	HS Grad	45-59	NA
2006	Unemployed	QC	Female	NA	NA	NA	NA	Ba or More	45-59	NA
2006	Employed,	QC	Male	240	No	32.97	35	Ba or More	45-59	60005.4
2006	Employed,	ON	Female	75	No	10	20	Some PS	15-29	10400
2006	Employed,	ON	Female	31	Yes	24.23	40	Ba or More	30-44	50398.4
2006	Employed,	ON	Male	48	Yes	11.61	40	HS Grad	60+	24148.8
2006	Employed,	BC	Male	134	NA	NA	30	Ba or More	30-44	NA
2006	Unemployed	BC	Male	NA	NA	NA	NA	HS Grad	45-59	NA
2006	Employed,	ON	Male	62	No	24.04	40	Some PS	45-59	50003.2
2006	Employed,	AB	Female	7	Yes	6.5	12	HS Dropout	15-29	4056
2006	Employed,	QC	Female	144	NA	NA	40	Ba or More	30-44	NA
2006	Employed,	ON	Female	171	No	9.5	40	Some PS	45-59	19760
2006	Employed,	AB	Female	15	No	7	15	Some PS	45-59	5460
2006	Employed,	ON	Female	240	No	30.77	37.5	Ba or More	45-59	60001.5
2006	Employed,	QC	Female	235	Yes	44.41	27.5	Some PS	45-59	63506.3
2006	Employed,	ON	Female	131	No	10	30	Some PS	30-44	15600
2006	Employed,	ON	Male	97	No	14.5	45	HS Dropout	45-59	33930
2006	Employed,	BC	Female	240	No	22.56	37.5	Ba or More	30-44	43992
2006	Employed,	BC	Female	63	No	7.69	21	Some PS	30-44	8397.48
2006	Employed,	QC	Male	20	Yes	8.4	20	Some PS	15-29	8736
2006	Employed,	ON	Male	57	No	18.04	50	Some PS	30-44	46904
2006	Employed,	AB	Female	13	NA	NA	30	HS Grad	45-59	NA
2006	Employed,	QC	Female	13	No	12	30	HS Grad	45-59	18720
2006	Employed,	ON	Female	6	No	7.75	35	HS Grad	15-29	14105
2006	Employed,	QC	Male	151	No	9.05	40	HS Dropout	45-59	18824
2006	Employed,	ON	Male	222	Yes	28.21	37.5	Some PS	45-59	55009.5
2006	Employed,	ON	Female	55	Yes	29.67	35	Ba or More	15-29	53999.4
2006	Employed,	BC	Male	55	No	26	40	Some PS	30-44	54080
2006	Unemployed	QC	Female	NA	NA	NA	NA	Ba or More	15-29	NA
2006	Employed,	AB	Female	25	No	23	40	HS Dropout	30-44	47840
2006	Employed,	AB	Male	240	No	40.38	40	Ba or More	45-59	83990.4
2006	Employed,	BC	Male	2	No	18.75	40	Some PS	30-44	39000
2006	Employed,	AB	Male	82	No	33.85	50	Some PS	45-59	88010
2006	Employed,	QC	Male	240	NA	NA	45	Some PS	30-44	NA
2006	Employed,	AB	Female	50	NA	NA	30	HS Grad	15-29	NA
2006	Employed,	ON	Male	37	NA	NA	30	Some PS	45-59	NA
2006	Employed,	ON	Female	90	NA	NA	30	HS Grad	45-59	NA
2006	Employed,	BC	Female	87	Yes	10.5	35	Ba or More	30-44	19110
2006	Employed,	AB	Male	202	NA	NA	60	HS Dropout	30-44	NA
2006	Employed,	AB	Female	69	No	15.38	40	HS Dropout	45-59	31990.4
2006	Employed,	ON	Male	34	Yes	17	32	Ba or More	15-29	28288
2006	Employed,	QC	Female	55	Yes	19.82	30	HS Dropout	45-59	30919.2
2006	Employed,	BC	Male	171	NA	NA	50	Some PS	30-44	NA
2006	Employed,	ON	Male	240	NA	NA	28	HS Grad	60+	NA
2006	Employed,	ON	Male	240	No	27.88	40	Some PS	45-59	57990.4
2006	Employed,	ON	Female	102	No	15	44	Some PS	30-44	34320
2006	Employed,	AB	Female	66	No	26.67	40	Some PS	15-29	55473.6
2006	Employed,	ON	Male	91	NA	NA	30	Ba or More	30-44	NA
2006	Employed,	BC	Female	101	No	42.86	35	Ba or More	45-59	78005.2
2006	Employed,	ON	Female	37	No	22.87	37	Ba or More	45-59	44001.88
2006	Employed,	ON	Male	32	NA	NA	50	Ba or More	45-59	NA
2006	Employed,	QC	Male	91	Yes	30.29	40	Ba or More	45-59	63003.2
2006	Employed,	ON	Female	240	No	16	37.5	HS Grad	30-44	31200
2006	Employed,	ON	Male	195	No	10.5	40	HS Dropout	45-59	21840
2006	Employed,	QC	Male	98	No	16	40	HS Dropout	30-44	33280
2006	Employed,	ON	Female	36	No	10.1	23	Some PS	60+	12079.6
2006	Employed,	AB	Male	204	NA	NA	50	HS Grad	45-59	NA
2006	Employed,	ON	Male	3	NA	NA	60	HS Dropout	15-29	NA
2006	Unemployed	QC	Female	NA	NA	NA	NA	Some PS	45-59	NA
2006	Employed,	QC	Female	170	Yes	16	42	Some PS	30-44	34944
2006	Employed,	QC	Female	206	Yes	48.35	35	Ba or More	45-59	87997
2006	Employed,	AB	Male	1	No	38.46	60	HS Grad	30-44	119995.2
2006	Employed,	QC	Female	240	No	15	30	Some PS	45-59	23400
2006	Unemployed	QC	Female	NA	NA	NA	NA	HS Dropout	15-29	NA
2006	Employed,	ON	Male	57	No	19.04	40	Some PS	15-29	39603.2
2006	Employed,	AB	Male	16	No	16	40	HS Dropout	30-44	33280
2006	Employed,	AB	Male	12	NA	NA	45	Ba or More	30-44	NA
2006	Employed,	ON	Female	234	No	11.25	30	HS Dropout	60+	17550
2006	Unemployed	AB	Male	NA	NA	NA	NA	HS Dropout	30-44	NA
2006	Employed,	ON	Male	45	No	30.5	40	Some PS	45-59	63440
2006	Employed,	ON	Female	240	No	14	32.5	HS Dropout	45-59	23660
2006	Employed,	BC	Male	66	Yes	28	40	Some PS	30-44	58240
2006	Employed,	AB	Male	240	NA	NA	40	Some PS	45-59	NA
2006	Employed,	QC	Female	39	No	16.55	32	Some PS	30-44	27539.2
2006	Employed,	AB	Female	8	No	11	25	HS Grad	30-44	14300
2006	Employed,	ON	Male	240	NA	NA	40	HS Grad	45-59	NA
2006	Unemployed	ON	Male	NA	NA	NA	NA	HS Grad	15-29	NA
2006	Employed,	QC	Female	5	No	7.6	35.5	HS Dropout	45-59	14029.6
2006	Employed,	QC	Male	36	No	16	42	HS Grad	30-44	34944
2006	Employed,	ON	Female	193	No	12	35	Some PS	30-44	21840
2006	Employed,	ON	Male	240	No	25.17	55	Some PS	30-44	71986.2
2006	Employed,	ON	Male	49	No	15.07	40	HS Dropout	45-59	31345.6
2006	Employed,	AB	Male	49	Yes	21	40	Ba or More	30-44	43680
